ShipmentID,Origin,Destination,Pickup_Date,Delivery_Date,Delivery_Status,Distance_KM,Shipment_Mode,Weight_KG,Cost_USD,Customer_Segment,Delay_Reason,Delivery_Time_Days
SHP100197,Charlotte,San Diego,2024-05-04,2024-05-11 04:48:00,Delivered,3920.2,Ground,12.11,6078.36,Business,Operational,7.2
SHP100198,Los Angeles,Los Angeles,2024-08-23,2024-08-23 09:36:00,Delivered,12.8,Freight,36.53,58.81,Retail,Operational,0.4
SHP100199,New York,Dallas,2024-06-10,2024-06-22 02:24:00,Delivered,4113.8,Freight,9.66,6906.7,Business,Weather,12.1
SHP100200,San Diego,Seattle,2025-07-07,2025-07-13 00:00:00,Delayed,2952.1,Air,6.03,5374.38,Business,Weather,6.0
SHP100201,San Francisco,Los Angeles,2024-12-18,2024-12-24 04:48:00,Delivered,1067.7,Air,26.11,3821.29,Business,Customs,6.2
SHP100202,Atlanta,Memphis,2024-03-08,2024-03-11 14:24:00,Delivered,591.6,Air,16.51,1712.56,Business,Operational,3.6
SHP100203,Atlanta,Charlotte,2024-06-21,2024-06-29 00:00:00,Delivered,4133.5,Ground,9.97,6480.22,Retail,Operational,8.0
SHP100204,Denver,Seattle,2025-09-28,2025-10-01 21:36:00,Delivered,438.8,Ground,10.71,721.95,Retail,Customs,3.9
SHP100205,Denver,Atlanta,2025-07-12,2025-07-15 02:24:00,In Transit,1472.3,Ground,2.43,1176.92,Business,Operational,3.1
SHP100206,Chicago,Atlanta,2024-09-17,2024-09-21 00:00:00,In Transit,2293.9,Air,11.31,5525.32,Business,Operational,4.0
SHP100207,San Diego,San Diego,2024-08-04,2024-08-05 16:48:00,Delivered,7.9,Air,34.29,58.07,Business,Operational,1.7
SHP100208,San Diego,Denver,2024-05-03,2024-05-09 21:36:00,Delivered,4099.7,Ground,7.87,5229.46,Business,Operational,6.9
SHP100209,Chicago,Atlanta,2024-06-10,2024-06-12 09:36:00,Delivered,1434.6,Ground,71.94,5802.22,Retail,Operational,2.4
SHP100210,New York,Miami,2024-07-19,2024-07-20 00:00:00,Delivered,322.6,Ground,16.77,597.93,Business,Operational,1.0
SHP100211,Phoenix,Denver,2025-03-29,2025-04-05 19:12:00,Delivered,4472.4,Ground,4.79,5098.3,Retail,Operational,7.8
SHP100212,Charlotte,Atlanta,2025-02-05,2025-02-08 19:12:00,Delivered,1539.0,Air,20.09,4864.05,Business,Operational,3.8
SHP100213,Miami,Houston,2025-04-06,2025-04-12 07:12:00,Delivered,3970.1,Air,17.39,8102.95,Business,Operational,6.3
SHP100214,Dallas,Los Angeles,2024-10-01,2024-10-05 09:36:00,Delayed,2149.9,Air,26.54,7333.25,Government,Weather,4.4
SHP100215,Memphis,Denver,2024-07-24,2024-07-28 16:48:00,Delivered,3051.4,Air,38.17,13084.25,Business,Operational,4.7
SHP100216,Miami,Phoenix,2024-02-09,2024-02-10 21:36:00,Delivered,1236.7,Air,30.3,4757.61,Business,Operational,1.9
SHP100217,Chicago,Dallas,2024-09-29,2024-10-02 14:24:00,Delivered,2362.4,Air,29.82,8995.51,Business,Operational,3.6
SHP100218,San Diego,Los Angeles,2024-04-02,2024-04-06 02:24:00,Delayed,1307.9,Air,12.13,3266.15,Business,Weather,4.1
SHP100219,Chicago,Memphis,2024-02-11,2024-02-18 00:00:00,Delivered,4289.7,Air,8.04,8842.99,Business,Weather,7.0
SHP100220,Baltimore,Philadelphia,2025-04-09,2025-04-09 07:12:00,In Transit,462.1,Ground,24.42,1008.12,Business,Operational,0.3
SHP100221,Philadelphia,New York,2025-01-13,2025-01-15 14:24:00,Delivered,1381.1,Air,8.56,3247.13,Retail,Operational,2.6
SHP100222,Baltimore,Baltimore,2024-04-16,2024-04-17 14:24:00,Delivered,22.5,Ground,12.46,51.71,Retail,Operational,1.6
SHP100223,Los Angeles,Seattle,2024-11-23,2024-11-27 21:36:00,Delivered,2264.2,Ground,8.83,3368.29,Retail,Operational,4.9
SHP100224,Chicago,New York,2024-03-05,2024-03-10 16:48:00,In Transit,2780.4,Ground,9.73,3904.51,Business,Operational,5.7
SHP100225,San Diego,New York,2024-12-30,2025-01-06 16:48:00,Delivered,3002.3,Freight,25.77,8823.53,Retail,Weather,7.7
SHP100226,Denver,New York,2025-04-28,2025-04-30 04:48:00,Delivered,505.0,Air,9.26,1128.51,Business,Operational,2.2
SHP100227,Dallas,Dallas,2024-01-24,2024-01-25 16:48:00,In Transit,13.2,Ground,26.11,43.39,Business,Operational,1.7
SHP100228,New York,Dallas,2025-06-23,2025-07-02 19:12:00,Delivered,4232.7,Freight,38.03,13578.94,Business,Operational,9.8
SHP100229,Dallas,Baltimore,2024-03-02,2024-03-07 02:24:00,Delivered,1367.5,Freight,11.03,2448.48,Business,Operational,5.1
SHP100230,New York,Phoenix,2025-05-05,2025-05-08 02:24:00,Delivered,1835.3,Air,6.81,3527.36,Business,Operational,3.1
SHP100231,Philadelphia,New York,2024-09-29,2024-10-03 14:24:00,Delivered,3133.0,Air,33.01,12519.52,Business,Operational,4.6
SHP100232,San Diego,Houston,2024-08-16,2024-08-19 19:12:00,Delayed,1216.1,Air,21.01,3926.39,Business,Weather,3.8
SHP100233,Miami,Denver,2024-01-20,2024-01-26 09:36:00,Delivered,3352.2,Ground,9.05,4557.6,Business,Operational,6.4
SHP100234,Seattle,Dallas,2024-01-03,2024-01-07 16:48:00,Delivered,2170.4,Ground,12.98,3484.02,Business,Operational,4.7
SHP100235,Chicago,Memphis,2025-02-24,2025-03-01 19:12:00,Delivered,3883.4,Air,22.29,12840.55,Business,Operational,5.8
SHP100236,Charlotte,San Diego,2024-11-02,2024-11-05 12:00:00,Delivered,1397.7,Ground,4.24,1383.84,Business,Operational,3.5
SHP100237,New York,Los Angeles,2025-03-07,2025-03-08 19:12:00,Delivered,1076.4,Ground,48.88,3268.48,Business,Operational,1.8
SHP100238,San Diego,Baltimore,2024-05-15,2024-05-21 14:24:00,In Transit,3776.3,Ground,31.19,9171.58,Business,Operational,6.6
SHP100239,San Francisco,Houston,2025-05-29,2025-06-02 07:12:00,Delivered,1603.2,Freight,17.02,3508.54,Business,Operational,4.3
SHP100240,Philadelphia,Charlotte,2024-07-11,2024-07-15 00:00:00,Delivered,1971.0,Ground,47.26,5865.74,Business,Operational,4.0
SHP100241,Memphis,Boston,2025-08-07,2025-08-12 19:12:00,Delayed,3612.9,Air,42.21,17976.27,Retail,Operational,5.8
SHP100242,Memphis,Baltimore,2025-02-18,2025-02-23 07:12:00,Delivered,2933.0,Ground,14.57,4958.62,Business,Operational,5.3
SHP100243,Boston,Boston,2024-04-27,2024-04-28 02:24:00,Delivered,23.9,Air,13.72,87.22,Business,Operational,1.1
SHP100244,Miami,Charlotte,2024-07-27,2024-07-29 19:12:00,Delivered,1274.5,Ground,14.15,2137.15,Business,Operational,2.8
SHP100245,Los Angeles,Atlanta,2024-02-03,2024-02-10 21:36:00,Delivered,2168.55,Freight,24.96,9124.98,Business,Operational,7.9
SHP100246,New York,Phoenix,2024-11-13,2024-11-15 19:12:00,Delivered,975.9,Freight,23.61,2502.33,Business,Operational,2.8
SHP100247,Detroit,Seattle,2024-04-29,2024-05-06 07:12:00,In Transit,2168.55,Ground,3.05,3426.84,Government,Operational,7.3
SHP100248,New York,Houston,2025-09-18,2025-09-20 00:00:00,Delivered,846.4,Air,22.48,3124.75,Retail,Operational,2.0
SHP100249,Atlanta,Charlotte,2025-06-08,2025-06-14 14:24:00,Delayed,3661.2,Air,22.38,12132.84,Business,Operational,6.6
SHP100250,San Diego,Detroit,2025-08-03,2025-08-09 16:48:00,Delivered,2024.3,Ground,14.26,3750.86,Retail,Customs,6.7
SHP100251,Dallas,Baltimore,2024-03-29,2024-03-31 07:12:00,Delivered,999.8,Air,17.79,2988.25,Business,Operational,2.3
SHP100252,Chicago,Los Angeles,2025-05-26,2025-05-30 04:48:00,Delivered,1930.2,Ground,3.67,4451.715,Business,Operational,4.2
SHP100253,Charlotte,Dallas,2024-02-16,2024-02-17 19:12:00,Delivered,1152.7,Air,5.88,2308.26,Retail,Operational,1.8
SHP100254,Charlotte,Chicago,2025-06-05,2025-06-07 07:12:00,Delivered,784.8,Air,8.55,1685.96,Business,Weather,2.3
SHP100255,San Francisco,Seattle,2024-10-10,2024-10-12 00:00:00,Delivered,1228.4,Air,25.2,4324.11,Business,Operational,2.0
SHP100256,Philadelphia,Baltimore,2025-01-11,2025-01-20 21:36:00,In Transit,3929.8,Freight,39.27,14158.66,Retail,Operational,9.9
SHP100257,Memphis,Houston,2025-09-29,2025-10-02 00:00:00,Delivered,655.6,Ground,24.05,1562.56,Retail,Operational,3.0
SHP100258,Chicago,Seattle,2024-05-13,2024-05-19 04:48:00,Delivered,4381.9,Air,18.51,12564.88,Government,Operational,6.2
SHP100259,Denver,Miami,2024-09-04,2024-09-05 07:12:00,Delivered,221.5,Air,17.39,926.03,Retail,Operational,1.3
SHP100260,Atlanta,Memphis,2024-11-13,2024-11-18 12:00:00,Delivered,3030.4,Ground,1.38,2219.19,Retail,Operational,5.5
SHP100261,Charlotte,New York,2025-03-11,2025-03-17 14:24:00,Delivered,3883.0,Air,37.14,16425.69,Business,Weather,6.6
SHP100262,Philadelphia,Dallas,2024-06-24,2024-07-03 09:36:00,Delayed,4216.0,Ground,15.34,7298.05,Business,Weather,9.4
SHP100263,Chicago,Philadelphia,2025-08-08,2025-08-09 19:12:00,In Transit,819.1,Ground,34.04,2307.59,Retail,Operational,1.8
SHP100264,New York,Charlotte,2024-12-16,2024-12-22 19:12:00,Delayed,3202.3,Ground,26.65,6837.66,Government,Operational,6.8
SHP100265,New York,Baltimore,2024-05-22,2024-05-23 14:24:00,Delivered,661.6,Ground,9.04,911.36,Business,Operational,1.6
SHP100266,Chicago,Phoenix,2025-02-01,2025-02-05 04:48:00,Delivered,1716.2,Ground,20.22,3219.11,Government,Operational,4.2
SHP100267,Baltimore,Philadelphia,2025-09-15,2025-09-22 14:24:00,Delivered,3347.3,Freight,9.71,5633.62,Business,Operational,7.6
SHP100268,Houston,Denver,2025-01-03,2025-01-07 07:12:00,Delivered,1687.7,Freight,23.44,4289.05,Business,Operational,4.3
SHP100269,Chicago,Detroit,2025-05-15,2025-05-18 12:00:00,Delivered,1547.5,Ground,52.79,4866.23,Business,Operational,3.5
SHP100270,Miami,San Francisco,2025-09-13,2025-09-14 16:48:00,Delivered,699.0,Air,23.51,2392.42,Business,Operational,1.7
SHP100271,Philadelphia,Houston,2025-01-04,2025-01-05 04:48:00,Delivered,485.7,Ground,8.7,726.66,Retail,Operational,1.2
SHP100272,Baltimore,Memphis,2025-08-01,2025-08-04 04:48:00,In Transit,695.7,Air,31.22,2722.36,Business,Weather,3.2
SHP100273,Detroit,Memphis,2025-01-16,2025-01-23 04:48:00,Delivered,3964.5,Ground,8.3,4910.49,Government,Operational,7.2
SHP100274,Los Angeles,Miami,2024-03-26,2024-03-27 07:12:00,Delivered,248.2,Ground,38.21,751.53,Retail,Operational,1.3
SHP100275,Houston,New York,2025-04-04,2025-04-08 16:48:00,Delayed,3179.3,Air,7.07,6201.64,Business,Operational,4.7
SHP100276,Los Angeles,Charlotte,2024-11-20,2024-11-25 09:36:00,Delivered,3505.1,Air,34.86,15894.01,Retail,Operational,5.4
SHP100277,Charlotte,Charlotte,2025-06-05,2025-06-06 04:48:00,Delivered,18.5,Ground,11.29,43.37,Business,Operational,1.2
SHP100278,Miami,Detroit,2025-05-03,2025-05-14 07:12:00,Delayed,3342.3,Freight,25.24,9726.18,Retail,Customs,11.3
SHP100279,New York,Seattle,2025-01-31,2025-02-06 04:48:00,Delivered,3004.8,Ground,31.44,7332.88,Business,Operational,6.2
SHP100280,Denver,Chicago,2024-12-20,2024-12-24 12:00:00,Delivered,2158.9,Ground,20.04,4244.59,Business,Operational,4.5
SHP100281,Phoenix,Phoenix,2024-10-14,2024-10-14 12:00:00,In Transit,19.1,Air,12.33,73.95,Retail,Operational,0.5
SHP100282,San Diego,Denver,2025-04-03,2025-04-10 00:00:00,Delivered,4247.7,Ground,20.6,8006.63,Government,Operational,7.0
SHP100283,Seattle,Houston,2025-09-15,2025-09-24 09:36:00,In Transit,4379.3,Ground,15.34,8378.17,Retail,Operational,9.4
SHP100284,Houston,Los Angeles,2025-06-19,2025-06-24 14:24:00,Delayed,3000.5,Ground,17.42,6101.67,Retail,Operational,5.6
SHP100285,Chicago,New York,2024-10-17,2024-10-20 00:00:00,Delivered,1048.4,Air,4.25,1841.12,Retail,Operational,3.0
SHP100286,Baltimore,San Diego,2024-06-16,2024-06-21 14:24:00,In Transit,2126.0,Ground,27.35,4844.63,Business,Customs,5.6
SHP100287,Boston,Baltimore,2025-09-12,2025-09-16 16:48:00,Delayed,2335.1,Air,19.62,8048.33,Retail,Weather,4.7
SHP100288,Seattle,Charlotte,2025-03-03,2025-03-09 19:12:00,Delivered,3459.3,Air,3.29,4925.33,Business,Operational,6.8
SHP100289,Dallas,Memphis,2025-05-04,2025-05-13 09:36:00,Delayed,3071.4,Freight,12.95,5905.75,Business,Customs,9.4
SHP100290,Boston,Philadelphia,2024-12-20,2024-12-27 07:12:00,Delivered,2413.7,Air,2.18,2968.61,Business,Customs,7.3
SHP100291,New York,Detroit,2024-07-14,2024-07-20 07:12:00,Delivered,3125.6,Air,17.7,9264.21,Business,Operational,6.3
SHP100292,Miami,Philadelphia,2025-06-28,2025-06-29 07:12:00,Delivered,303.4,Ground,24.72,672.61,Business,Operational,1.3
SHP100293,Philadelphia,Chicago,2024-01-11,2024-01-19 02:24:00,Delivered,3539.5,Freight,10.0,6035.85,Business,Operational,8.1
SHP100294,San Diego,San Francisco,2025-08-04,2025-08-07 07:12:00,Delivered,1110.0,Ground,9.41,1545.27,Business,Operational,3.3
SHP100295,Philadelphia,Los Angeles,2024-09-12,2024-09-18 02:24:00,Delivered,3022.6,Ground,17.39,5248.52,Retail,Operational,6.1
SHP100296,San Francisco,Chicago,2025-01-30,2025-02-01 04:48:00,Delayed,690.1,Freight,9.37,1280.25,Retail,Customs,2.2
SHP100297,Detroit,Baltimore,2025-02-12,2025-02-13 12:00:00,Delivered,692.2,Air,8.02,1593.69,Retail,Operational,1.5
SHP100298,Los Angeles,New York,2024-12-27,2024-12-28 21:36:00,Delivered,353.3,Ground,2.83,301.57,Business,Operational,1.9
SHP100299,Los Angeles,Memphis,2024-09-15,2024-09-23 16:48:00,In Transit,4114.0,Ground,9.11,6193.28,Retail,Operational,8.7
SHP100300,Charlotte,Atlanta,2024-01-03,2024-01-08 00:00:00,Delivered,2799.6,Ground,4.38,2791.2,Business,Operational,5.0
SHP100301,Houston,New York,2024-03-24,2024-03-27 07:12:00,Delivered,1756.4,Air,37.04,8213.0,Retail,Operational,3.3
SHP100302,Memphis,New York,2024-06-04,2024-06-09 19:12:00,Delivered,3587.4,Air,41.53,16025.44,Business,Weather,5.8
SHP100303,Detroit,San Diego,2024-06-24,2024-06-29 12:00:00,In Transit,2892.2,Ground,23.71,6805.15,Retail,Weather,5.5
SHP100304,Phoenix,San Francisco,2025-04-16,2025-04-21 02:24:00,In Transit,2866.3,Ground,35.81,7449.88,Business,Operational,5.1
SHP100305,Atlanta,Miami,2025-09-10,2025-09-15 16:48:00,Delivered,2294.3,Ground,8.49,3357.22,Retail,Weather,5.7
SHP100306,New York,San Diego,2025-02-27,2025-02-28 19:12:00,In Transit,234.1,Ground,24.56,571.95,Retail,Operational,1.8
SHP100307,Miami,New York,2024-05-13,2024-05-15 02:24:00,Delivered,1311.4,Air,24.11,4993.58,Retail,Operational,2.1
SHP100308,San Francisco,Dallas,2025-01-14,2025-01-15 21:36:00,Delivered,669.0,Ground,20.83,1352.34,Business,Operational,1.9
SHP100309,San Francisco,Houston,2024-10-03,2024-10-09 04:48:00,Delayed,3048.4,Ground,12.14,4734.79,Business,Operational,6.2
SHP100310,Atlanta,Phoenix,2024-08-23,2024-08-27 02:24:00,Delivered,1269.1,Freight,16.77,2614.6,Government,Operational,4.1
SHP100311,Seattle,Charlotte,2024-01-13,2024-01-16 02:24:00,Delivered,2135.7,Air,20.24,6758.95,Business,Operational,3.1
SHP100312,Dallas,Seattle,2024-12-07,2024-12-12 21:36:00,Delivered,1719.8,Freight,19.9,3836.08,Government,Weather,5.9
SHP100313,Memphis,San Francisco,2024-02-04,2024-02-06 12:00:00,Delivered,815.8,Ground,7.61,1035.75,Business,Operational,2.5
SHP100314,Boston,Seattle,2025-07-12,2025-07-17 21:36:00,Delivered,4321.0,Air,39.84,17918.14,Government,Operational,5.9
SHP100315,Detroit,San Francisco,2024-08-01,2024-08-08 07:12:00,In Transit,4213.7,Ground,17.39,7405.91,Government,Operational,7.3
SHP100316,Chicago,Detroit,2025-02-15,2025-02-16 00:00:00,Delivered,563.8,Air,28.58,2340.89,Retail,Operational,1.0
SHP100317,Miami,Los Angeles,2025-02-08,2025-02-17 09:36:00,Delivered,3757.7,Freight,10.84,6651.31,Business,Operational,9.4
SHP100318,San Diego,Philadelphia,2025-05-08,2025-05-12 21:36:00,Delivered,2300.0,Freight,23.47,5848.18,Business,Operational,4.9
SHP100319,Boston,Boston,2024-06-07,2024-06-08 12:00:00,Delivered,24.4,Air,18.69,93.62,Government,Operational,1.5
SHP100320,Baltimore,Dallas,2025-09-28,2025-09-30 19:12:00,Delivered,850.0,Air,8.3,1978.71,Retail,Operational,2.8
SHP100321,Houston,Philadelphia,2024-04-19,2024-04-20 14:24:00,Delivered,768.8,Ground,16.96,1404.6,Business,Operational,1.6
SHP100322,Charlotte,Philadelphia,2025-07-02,2025-07-08 12:00:00,In Transit,4030.3,Ground,13.33,6534.9,Business,Operational,6.5
SHP100323,Atlanta,San Diego,2025-06-09,2025-06-16 04:48:00,Delivered,4060.6,Ground,14.41,7538.52,Retail,Operational,7.2
SHP100324,Denver,Seattle,2024-12-12,2024-12-15 12:00:00,Delivered,2203.4,Air,32.13,9609.94,Retail,Operational,3.5
SHP100325,San Francisco,Los Angeles,2025-09-27,2025-10-04 07:12:00,In Transit,3941.7,Ground,15.55,7585.53,Retail,Operational,7.3
SHP100326,New York,Houston,2024-10-05,2024-10-11 02:24:00,In Transit,3070.1,Air,30.82,13111.3,Retail,Operational,6.1
SHP100327,New York,Baltimore,2025-04-23,2025-04-25 21:36:00,Delivered,995.5,Ground,25.06,2071.17,Government,Operational,2.9
SHP100328,Detroit,Charlotte,2024-04-20,2024-04-26 04:48:00,Delivered,1614.5,Ground,18.35,3052.22,Business,Customs,6.2
SHP100329,Los Angeles,Atlanta,2025-09-27,2025-09-29 14:24:00,In Transit,785.1,Ground,33.38,1983.32,Business,Operational,2.6
SHP100330,San Diego,San Francisco,2025-03-06,2025-03-14 00:00:00,In Transit,3528.0,Freight,31.61,10350.26,Business,Operational,8.0
SHP100331,Miami,Memphis,2025-06-25,2025-07-01 16:48:00,Delivered,4436.6,Air,18.38,12675.76,Government,Operational,6.7
SHP100332,Boston,Denver,2024-04-24,2024-04-28 00:00:00,Delivered,2549.4,Air,19.4,7898.52,Business,Operational,4.0
SHP100333,New York,New York,2024-03-30,2024-03-31 12:00:00,Delivered,6.7,Ground,33.62,32.2,Business,Operational,1.5
SHP100334,San Diego,Detroit,2024-07-30,2024-08-05 04:48:00,Delayed,3408.2,Ground,26.17,7609.03,Business,Operational,6.2
SHP100335,Seattle,Memphis,2025-07-03,2025-07-07 04:48:00,In Transit,1164.3,Ground,39.56,3179.94,Business,Customs,4.2
SHP100336,Atlanta,Baltimore,2025-08-17,2025-08-21 19:12:00,Delivered,1644.8,Freight,15.3,3780.94,Retail,Operational,4.8
SHP100337,Chicago,Memphis,2025-06-22,2025-06-26 14:24:00,Delivered,1973.0,Freight,6.52,3082.47,Retail,Operational,4.6
SHP100338,San Francisco,Boston,2024-12-25,2025-01-01 07:12:00,Delayed,2756.7,Ground,9.75,4275.43,Retail,Weather,7.3
SHP100339,San Diego,New York,2025-04-30,2025-05-08 14:24:00,Delayed,3857.1,Ground,3.07,3342.84,Business,Operational,8.6
SHP100340,Atlanta,Boston,2025-01-06,2025-01-08 19:12:00,Delivered,1293.1,Air,9.24,2706.06,Government,Operational,2.8
SHP100341,Philadelphia,Seattle,2024-08-02,2024-08-06 00:00:00,Delivered,2224.8,Air,25.97,7930.47,Business,Operational,4.0
SHP100342,Atlanta,Detroit,2024-01-15,2024-01-20 19:12:00,Delivered,3431.6,Ground,15.49,6601.41,Retail,Operational,5.8
SHP100343,Detroit,San Francisco,2024-09-15,2024-09-18 07:12:00,Delivered,575.8,Ground,8.25,762.19,Business,Operational,3.3
SHP100344,Charlotte,New York,2025-04-07,2025-04-12 09:36:00,Delivered,2405.4,Ground,11.04,3584.18,Business,Weather,5.4
SHP100345,Philadelphia,Detroit,2024-04-29,2024-05-01 04:48:00,Delivered,820.8,Air,20.85,2646.59,Business,Operational,2.2
SHP100346,Atlanta,Dallas,2024-05-07,2024-05-12 00:00:00,Delivered,2518.3,Ground,11.49,4219.22,Retail,Operational,5.0
SHP100347,San Francisco,Boston,2025-06-06,2025-06-11 19:12:00,Delivered,3501.6,Air,14.21,10345.54,Retail,Operational,5.8
SHP100348,San Diego,Atlanta,2024-11-20,2024-11-22 04:48:00,In Transit,1218.9,Ground,4.51,1236.21,Business,Operational,2.2
SHP100349,San Diego,Los Angeles,2024-11-15,2024-11-20 07:12:00,Delivered,3852.8,Air,36.49,16160.58,Business,Operational,5.3
SHP100350,Seattle,New York,2025-05-20,2025-05-24 12:00:00,In Transit,1639.7,Air,39.99,7961.39,Retail,Operational,4.5
SHP100351,Dallas,San Diego,2025-06-09,2025-06-11 02:24:00,Delivered,1020.4,Air,8.62,2180.89,Business,Operational,2.1
SHP100352,New York,Memphis,2024-02-19,2024-02-23 19:12:00,In Transit,2200.9,Air,12.95,5648.26,Business,Operational,4.8
SHP100353,Atlanta,San Diego,2025-08-06,2025-08-15 14:24:00,In Transit,3967.1,Freight,2.72,3938.6,Business,Operational,9.6
SHP100354,Houston,Philadelphia,2024-03-09,2024-03-09 07:12:00,Delivered,496.4,Air,34.49,2257.1,Retail,Operational,0.3
SHP100355,Atlanta,Chicago,2025-01-25,2025-01-27 14:24:00,Delayed,1608.6,Air,5.75,2876.36,Business,Operational,2.6
SHP100356,Dallas,Detroit,2025-01-17,2025-01-25 04:48:00,Delivered,3008.6,Ground,16.4,5093.76,Government,Weather,8.2
SHP100357,Los Angeles,Chicago,2024-01-16,2024-01-19 21:36:00,Delivered,1737.6,Ground,7.23,2148.19,Business,Operational,3.9
SHP100358,Houston,Los Angeles,2025-03-14,2025-03-17 19:12:00,Delayed,504.5,Air,16.68,1475.1,Business,Weather,3.8
SHP100359,New York,New York,2025-07-21,2025-07-22 00:00:00,Delivered,22.4,Air,30.17,108.96,Business,Operational,1.0
SHP100360,Atlanta,Denver,2025-09-08,2025-09-16 09:36:00,Delivered,3730.1,Freight,24.95,10796.69,Retail,Operational,8.4
SHP100361,Boston,Denver,2024-05-11,2024-05-19 04:48:00,Delivered,4362.6,Ground,26.24,9744.74,Business,Operational,8.2
SHP100362,Dallas,Seattle,2025-07-13,2025-07-15 00:00:00,Delayed,371.1,Ground,5.19,449.97,Retail,Operational,2.0
SHP100363,San Diego,Chicago,2024-09-04,2024-09-09 00:00:00,Delivered,2647.9,Ground,16.09,4696.18,Business,Operational,5.0
SHP100364,San Diego,Baltimore,2024-09-29,2024-10-01 16:48:00,Delayed,652.8,Air,56.9,3423.37,Business,Weather,2.7
SHP100365,Los Angeles,Phoenix,2025-09-14,2025-09-19 02:24:00,Delivered,3125.7,Air,19.97,10845.99,Retail,Operational,5.1
SHP100366,Charlotte,Seattle,2024-12-14,2024-12-15 07:12:00,Delivered,233.9,Ground,17.14,487.09,Retail,Operational,1.3
SHP100367,San Francisco,Denver,2025-04-28,2025-04-30 00:00:00,In Transit,263.4,Freight,13.81,539.72,Business,Operational,2.0
SHP100368,Baltimore,New York,2025-07-03,2025-07-08 12:00:00,Delivered,3540.6,Air,18.67,11896.31,Retail,Operational,5.5
SHP100369,Chicago,Philadelphia,2024-12-22,2024-12-23 12:00:00,Delivered,520.1,Ground,16.64,1041.52,Retail,Operational,1.5
SHP100370,New York,Memphis,2024-11-13,2024-11-16 04:48:00,Delivered,1512.3,Air,50.56,7450.85,Business,Operational,3.2
SHP100371,New York,Seattle,2025-09-24,2025-10-01 16:48:00,Delayed,4319.6,Air,28.92,16187.68,Business,Operational,7.7
SHP100372,Phoenix,Houston,2024-02-17,2024-02-23 09:36:00,In Transit,4436.6,Air,15.21,12238.89,Business,Operational,6.4
SHP100373,Atlanta,Seattle,2024-01-10,2024-01-11 07:12:00,Delivered,894.0,Air,27.94,3310.55,Business,Operational,1.3
SHP100374,San Francisco,Los Angeles,2024-08-20,2024-08-26 12:00:00,Delivered,2611.9,Freight,9.2,4746.97,Retail,Operational,6.5
SHP100375,Chicago,Dallas,2024-02-05,2024-02-10 16:48:00,Delivered,2604.3,Ground,16.45,4667.0,Business,Operational,5.7
SHP100376,New York,Charlotte,2025-02-16,2025-02-20 07:12:00,Delivered,2145.2,Air,11.49,5206.23,Business,Weather,4.3
SHP100377,New York,New York,2025-04-06,2025-04-06 09:36:00,Delivered,10.0,Freight,26.68,41.83,Business,Operational,0.4
